,index_x,company_name,dataset_id_x,as_of_date,followers_count,employees_on_platform,link,industry,date_added,date_updated_x,level_0,index_y,dataset_id_y,time,checkins,has_added_app,were_here_count,likes,talking_about_count,facebook_id,date_updated_y
972,3209,norwegian cruise line,58737,2017-07-10,69977,6589,https://www.linkedin.com/company/165222,"Leisure, Travel &amp; Tourism",2017-07-10 08:57:24.52698+00,2017-07-10 08:57:24.527034+00,3135,3135,52965,2018-07-16 04:00:00+00,154662,f,0,2399748,118817,43678986413,2018-07-17 05:26:54.37901+00
973,3213,novartis,58436,2018-07-17,1305494,122228,https://www.linkedin.com/company/1406,Pharmaceuticals,2018-07-17 19:37:12.930092+00,2018-07-17 19:37:12.93015+00,3140,3140,53510,2018-07-17 04:00:00+00,0,f,0,321770,132866,139511646066086,2018-07-17 05:32:42.370507+00
974,3217,novo nordisk,58366,2018-07-17,566344,35806,https://www.linkedin.com/company/2227,Pharmaceuticals,2018-07-17 19:36:51.315036+00,2018-07-17 19:36:51.315062+00,3141,3141,53508,2018-07-16 04:00:00+00,2467,f,0,525464,197458,105548031768,2018-07-17 05:32:41.946257+00
975,3218,novus biologicals llc,90804,2018-07-17,1841,68,https://www.linkedin.com/company/296106,Biotechnology,2018-07-17 17:35:01.822647+00,2018-07-17 17:35:01.822696+00,3142,3142,90818,2018-07-16 04:00:00+00,34,f,0,5128,295,106347203911,2018-07-17 05:28:02.832185+00
976,3219,nowcommunity,2111515,2018-03-23,2564,0,https://www.linkedin.com/company/7578108,Information Technology and Services,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,583,583,53256,2018-07-17 04:00:00+00,0,f,199,161380,18132,186266941387011,2018-07-18 05:44:39.391658+00
977,3221,nrg systems,1539393,2018-07-17,3032,119,https://www.linkedin.com/company/308377,Renewables & Environment,2018-07-17 18:45:39.30934+00,2018-07-17 18:45:39.309385+00,3144,3144,1539407,2018-07-16 04:00:00+00,0,f,0,1025,84,137781228728,2018-07-17 05:30:14.808402+00
978,3224,ntelos wireless,2137629,2018-02-17,2529,553,https://www.linkedin.com/company/18212,Telecommunications,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,3146,3146,925329,2017-02-15 05:00:00+00,945,f,946,47350,107,163716855825,2017-02-15 15:14:42.636432+00
979,3229,"nurtur health, inc.",2154875,2017-11-07,1630,169,https://www.linkedin.com/company/1454592,"Health, Wellness and Fitness",2017-11-07 22:43:15+00,2017-11-07 22:43:15+00,3151,3151,60645,2017-09-30 04:00:00+00,0,f,0,102,23,869262523116149,2017-09-30 19:06:00.621955+00
980,3230,nustar energy l.p.,900076,2018-07-17,18019,1373,https://www.linkedin.com/company/7888,Oil & Energy,2018-07-17 19:35:56.133887+00,2018-07-17 19:35:56.133913+00,3153,3153,900115,2018-07-16 04:00:00+00,0,f,0,1290,389,133313096468,2018-07-17 05:32:40.806699+00
981,3231,nutanix,1334454,2018-07-17,107095,4031,https://www.linkedin.com/company/735085,Computer Software,2018-07-17 16:47:51.739976+00,2018-07-17 16:47:51.740028+00,3154,3154,1000481,2018-07-16 04:00:00+00,1764,f,1764,47629,3920,298016495768,2018-07-17 05:26:59.184375+00
982,3232,nutrien,2309805,2018-07-17,6377,4167,https://www.linkedin.com/company/11420962,Chemicals,2018-07-17 19:36:29.26805+00,2018-07-17 19:36:29.268093+00,3155,3155,2309831,2018-07-17 04:00:00+00,0,f,0,2357,1216,423356661381925,2018-07-18 05:47:39.092307+00
983,3233,"nutrisystem, inc.",869935,2018-07-17,4831,468,https://www.linkedin.com/company/29322,"Health, Wellness and Fitness",2018-07-17 16:48:02.630901+00,2018-07-17 16:48:02.630927+00,3156,3156,63309,2018-07-16 04:00:00+00,0,f,0,311506,24899,40317130503,2018-07-17 05:27:00.151385+00
984,3234,nuvasive,871097,2018-07-17,45717,2487,https://www.linkedin.com/company/165260,Medical Devices,2018-07-17 16:48:35.446637+00,2018-07-17 16:48:35.446668+00,3157,3157,52977,2018-07-17 04:00:00+00,1114,f,1114,12339,520,167075246677214,2018-07-18 05:42:32.175153+00
985,3237,nve corporation,2122822,2018-02-17,275,28,https://www.linkedin.com/company/2025658,Semiconductors,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,4543,4543,53153,2018-07-17 04:00:00+00,14,f,64,8138,6838,123186804423266,2018-07-17 05:28:14.387159+00
986,3238,nvidia,58748,2018-07-17,295948,14191,https://www.linkedin.com/company/3608,Computer Hardware,2018-07-17 16:48:46.759028+00,2018-07-17 16:48:46.759078+00,3161,3161,52978,2018-07-16 04:00:00+00,0,f,0,2234333,110464,8409118252,2018-07-17 05:27:01.041064+00
987,3246,nyse,2036252,2018-07-17,62866,1149,https://www.linkedin.com/company/3828,Financial Services,2018-07-17 19:07:19.817135+00,2018-07-17 19:07:19.817166+00,3167,3167,984984,2018-07-16 04:00:00+00,146323,f,146323,239648,16644,103155091022,2018-07-17 05:31:22.741812+00
988,3247,o'reilly auto parts,58619,2018-07-17,34636,9754,https://www.linkedin.com/company/30967,Retail,2018-07-17 16:54:06.833289+00,2018-07-17 16:54:06.833314+00,3256,3256,52991,2018-07-16 04:00:00+00,0,f,670851,664097,73233,232779790392,2018-07-17 05:27:07.809119+00
989,3250,oak valley community bank,894764,2018-07-17,235,107,https://www.linkedin.com/company/1111845,Banking,2018-07-17 16:55:36.641182+00,2018-07-17 16:55:36.641221+00,859,859,893981,2018-07-17 04:00:00+00,59,f,0,397,157,377782822290066,2018-07-18 05:40:45.024795+00
990,3253,oasmia pharmaceutical ab,1335146,2018-07-17,612,57,https://www.linkedin.com/company/630141,Pharmaceuticals,2018-07-17 16:50:15.513373+00,2018-07-17 16:50:15.5134+00,3172,3172,1335197,2018-07-16 04:00:00+00,39,f,39,238,31,266925051765,2018-07-17 05:27:03.897794+00
991,3258,oceaneering,871622,2018-07-17,146125,10203,https://www.linkedin.com/company/11727,Oil &amp; Energy,2018-07-17 19:39:24.760955+00,2018-07-17 19:39:24.761005+00,3175,3175,871513,2018-07-16 04:00:00+00,13,f,13,20898,1865,148536735933,2018-07-17 05:32:48.09215+00
992,3259,oceanfirst bank,901680,2018-07-17,1742,489,https://www.linkedin.com/company/36522,Banking,2018-07-17 16:50:37.733878+00,2018-07-17 16:50:37.733906+00,3176,3176,901770,2018-07-17 04:00:00+00,155,f,155,5379,5519,123479737704069,2018-07-17 05:27:04.395296+00
993,3267,office depot,90766,2018-07-17,82203,30605,https://www.linkedin.com/company/3114,Business Supplies and Equipment,2018-07-17 16:50:49.549255+00,2018-07-17 16:50:49.549303+00,3184,3184,52986,2018-07-16 04:00:00+00,0,f,201268,1130766,168175,61494007098,2018-07-17 05:27:05.408452+00
994,3269,ohio valley bank,929837,2018-07-17,799,136,https://www.linkedin.com/company/408387,Banking,2018-07-17 16:55:36.154411+00,2018-07-17 16:55:36.154437+00,3199,3199,52997,2018-07-17 04:00:00+00,380,f,380,2149,1530,163025170399169,2018-07-18 05:42:42.447035+00
995,3273,old dominion freight line,59100,2018-07-17,24645,3996,https://www.linkedin.com/company/52730,Transportation/Trucking/Railroad,2018-07-17 16:50:49.035301+00,2018-07-17 16:50:49.035327+00,3205,3205,52985,2018-07-17 04:00:00+00,1846,f,0,203010,9913,190667247705315,2018-07-18 05:42:36.364254+00
996,3275,old national bank,894762,2018-07-17,6227,2308,https://www.linkedin.com/company/165294,Banking,2018-07-17 16:52:18.348724+00,2018-07-17 16:52:18.34875+00,3206,3206,894524,2018-07-16 04:00:00+00,413,f,1178,20467,2542,210518148019,2018-07-17 05:27:06.594482+00
997,3276,old navy,2088879,2018-03-09,74789,17991,https://www.linkedin.com/company/165295,Retail,2018-03-09 21:21:42+00,2018-03-09 21:21:42+00,3207,3207,62519,2018-07-16 04:00:00+00,103489,f,699367,10087788,341980,20395377020,2018-07-17 05:30:57.007088+00
998,3278,old republic title,1344026,2018-07-17,13227,2961,https://www.linkedin.com/company/19436,Real Estate,2018-07-17 19:41:20.527688+00,2018-07-17 19:41:20.527714+00,3209,3209,869378,2018-07-17 04:00:00+00,4128,f,8959,120930,8052,262458560433359,2018-07-18 05:47:49.652039+00
999,3281,oldcastle,931136,2018-07-17,28419,9194,https://www.linkedin.com/company/12180,Building Materials,2018-07-17 18:30:38.905566+00,2018-07-17 18:30:38.905612+00,3203,3203,931201,2018-07-16 04:00:00+00,0,f,0,4653,206,31867169984,2018-07-17 05:29:44.222032+00
1000,3286,olive garden,863976,2018-07-17,18654,16205,https://www.linkedin.com/company/3798634,Restaurants,2018-07-17 18:39:23.936134+00,2018-07-17 18:39:23.936156+00,3215,3215,60852,2018-07-16 04:00:00+00,0,f,27193375,6689407,260586,18618646804,2018-07-17 05:30:02.118633+00
1001,3287,oliver wyman,1329686,2018-07-17,193697,5108,https://www.linkedin.com/company/2454,Management Consulting,2018-07-17 19:26:26.738466+00,2018-07-17 19:26:26.738509+00,3216,3216,985235,2018-07-16 04:00:00+00,52,f,52,12233,396,52481863310,2018-07-17 05:32:06.473101+00
1002,3288,"ollie's bargain outlet, inc.",869836,2018-07-17,4150,1306,https://www.linkedin.com/company/1516681,Retail,2018-07-17 16:51:33.794823+00,2018-07-17 16:51:33.794849+00,3217,3217,869776,2018-07-17 04:00:00+00,78,f,39490,121956,13555,1421578124837960,2018-07-18 05:42:37.63913+00
1003,3290,olympic steel,930320,2018-07-17,6657,587,https://www.linkedin.com/company/33810,Mining & Metals,2018-07-17 17:55:01.217948+00,2018-07-17 17:55:01.217974+00,3219,3219,53180,2018-07-17 04:00:00+00,640,f,0,628,89,300963193267882,2018-07-18 05:44:02.94047+00
1004,3293,omeros corporation,1335147,2018-07-17,2885,186,https://www.linkedin.com/company/64661,Biotechnology,2018-07-17 16:51:55.826275+00,2018-07-17 16:51:55.8263+00,2985,2985,1189927,2017-09-20 04:00:00+00,3,f,3,3156,6,1426042137634970,2017-09-20 14:45:36.520962+00
1005,3296,omnicell,930289,2018-07-17,9855,2200,https://www.linkedin.com/company/165303,Medical Devices,2018-07-17 16:51:44.877097+00,2018-07-17 16:51:44.877141+00,3221,3221,930421,2018-07-16 04:00:00+00,161,f,161,1252,227,108506275911979,2018-07-17 05:27:05.929278+00
1006,3300,on semiconductor,890848,2018-07-17,66485,9891,https://www.linkedin.com/company/165308,Semiconductors,2018-07-17 16:52:17.879347+00,2018-07-17 16:52:17.879395+00,3235,3235,890863,2018-07-17 04:00:00+00,626,f,626,9757,627,452950601490461,2018-07-18 05:42:38.320837+00
1007,3303,oncolytics biotech inc.,930290,2018-07-17,1065,28,https://www.linkedin.com/company/1328604,Biotechnology,2018-07-17 16:52:39.598905+00,2018-07-17 16:52:39.598966+00,3224,3224,52989,2018-07-17 04:00:00+00,7,f,7,758,74,194714477275831,2018-07-18 05:42:38.591065+00
1008,3311,oneok,58961,2018-07-17,24451,2277,https://www.linkedin.com/company/33740,Oil &amp; Energy,2018-07-17 19:39:35.578373+00,2018-07-17 19:39:35.578399+00,3234,3234,53519,2018-07-17 04:00:00+00,1041,f,1041,4086,917,204876959531121,2018-07-18 05:47:44.879311+00
1009,3312,"ooma, inc.",70961,2018-07-17,11928,303,https://www.linkedin.com/company/167560,Telecommunications,2018-07-17 19:40:48.0763+00,2018-07-17 19:40:48.076348+00,3238,3238,70969,2018-07-16 04:00:00+00,40,f,0,42059,1737,52792309248,2018-07-17 05:32:51.879144+00
1010,3313,opentable,2334895,2018-07-17,30371,1908,https://www.linkedin.com/company/12181,Internet,2018-07-17 13:41:44.513662+00,2018-07-17 13:41:44.513701+00,3241,3241,2335016,2018-07-16 04:00:00+00,0,f,0,243511,8265,47650308975,2018-07-17 05:24:28.803679+00
1011,3314,opentext,868703,2018-07-17,98497,10510,https://www.linkedin.com/company/2709,Computer Software,2018-07-17 16:55:02.40641+00,2018-07-17 16:55:02.406455+00,3242,3242,52993,2018-04-03 04:00:00+00,0,f,0,17327,4219,99239866699,2018-04-03 08:00:15.569375+00
1012,3315,"opgen, inc.",1335277,2018-07-17,942,94,https://www.linkedin.com/company/93903,Biotechnology,2018-07-17 16:53:01.744799+00,2018-07-17 16:53:01.744847+00,3243,3243,1335299,2018-07-17 04:00:00+00,3,f,3,5564,77,199274290461962,2018-07-18 05:42:38.994723+00
1013,3318,opower,2144481,2018-02-17,19021,398,https://www.linkedin.com/company/551073,Computer Software,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,3244,3244,53520,2016-10-11 04:00:00+00,971,f,971,6064,252,144803547174,2017-02-14 07:03:00.807016+00
1014,3321,opportunity bank of montana,902961,2018-07-17,233,92,https://www.linkedin.com/company/1401956,Banking,2018-07-17 15:44:05.535853+00,2018-07-17 15:44:05.535896+00,3245,3245,52776,2018-07-17 04:00:00+00,36,f,36,1043,407,225781377485555,2018-07-18 05:40:52.807229+00
1015,3322,optenet / allot communications,2048862,2018-02-17,3975,80,https://www.linkedin.com/company/23602,Information Technology and Services,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,162,162,52633,2018-07-17 04:00:00+00,111,f,111,1666,2535,146554908754432,2018-07-18 05:39:40.479343+00
1016,3324,optimumbank,924852,2018-07-17,127,23,https://www.linkedin.com/company/1228573,Banking,2018-07-17 16:53:12.142486+00,2018-07-17 16:53:12.142511+00,3247,3247,55665,2018-07-17 04:00:00+00,5536,f,0,127557,10994,389868724395273,2018-07-18 05:44:22.876801+00
1017,3325,optometrics corporation,902958,2018-07-17,155,39,https://www.linkedin.com/company/3308911,Nanotechnology,2018-07-17 15:43:32.622933+00,2018-07-17 15:43:32.622971+00,1161,1161,52751,2018-07-16 04:00:00+00,0,f,0,208,170,276662019797,2018-07-17 05:25:10.163902+00
1018,3326,oracle,58410,2018-07-17,2802333,165705,https://www.linkedin.com/company/1028,Information Technology and Services,2018-07-17 19:41:10.09796+00,2018-07-17 19:41:10.098009+00,3248,3248,58093,2018-07-16 04:00:00+00,29049,f,0,2987975,631131,113897213765,2018-07-17 05:32:52.546916+00
1019,3330,orange,58612,2018-07-17,391339,123306,https://www.linkedin.com/company/1110,Telecommunications,2018-07-17 19:41:09.309521+00,2018-07-17 19:41:09.309547+00,3250,3250,53521,2018-07-16 04:00:00+00,2499,f,44744,27533444,193083,7558451780,2018-07-17 05:32:52.031148+00
1020,3332,orbcomm,908877,2018-07-17,7741,714,https://www.linkedin.com/company/19207,Wireless,2018-07-17 16:53:44.7852+00,2018-07-17 16:53:44.785227+00,3251,3251,909254,2018-07-17 04:00:00+00,44,f,44,6693,45213,118346881509982,2018-07-17 05:27:07.497291+00
1021,3334,orbotech,68520,2018-07-17,8998,1549,https://www.linkedin.com/company/165334,Electrical/Electronic Manufacturing,2018-07-17 16:53:45.172204+00,2018-07-17 16:53:45.172229+00,3253,3253,1344381,2018-07-17 04:00:00+00,1,f,0,4694,1006,1815888868656044,2018-07-18 05:42:39.447568+00
1022,3336,orchard supply hardware,2139754,2018-02-17,6009,1348,https://www.linkedin.com/company/19768,Retail,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,3254,3254,71023,2018-07-16 04:00:00+00,389,f,48167,176401,17753,197959355366,2018-07-17 05:31:53.162878+00
1023,3338,oriental,894895,2018-07-17,2462,486,https://www.linkedin.com/company/5323118,Financial Services,2018-07-17 19:39:02.439593+00,2018-07-17 19:39:02.439619+00,3257,3257,894559,2018-07-17 04:00:00+00,35,f,35,153137,9488,545678865442644,2018-07-18 05:47:44.305187+00
1024,3342,oritani bank,925770,2018-07-17,2948,213,https://www.linkedin.com/company/904375,Banking,2018-07-17 16:54:06.405617+00,2018-07-17 16:54:06.405643+00,3261,3261,929514,2018-07-17 04:00:00+00,0,f,0,125,108,564195600337626,2018-07-18 05:42:39.554671+00
1025,3344,orrstown bank,925772,2018-07-17,1060,293,https://www.linkedin.com/company/84568,Banking,2018-07-17 16:54:17.685878+00,2018-07-17 16:54:17.685924+00,3264,3264,929516,2018-07-17 04:00:00+00,0,f,0,1855,599,422183964510369,2018-07-18 05:42:39.979174+00
1026,3346,oshkosh corporation,871623,2018-07-17,32325,6772,https://www.linkedin.com/company/165353,Automotive,2018-07-17 19:41:31.335955+00,2018-07-17 19:41:31.335985+00,3268,3268,53522,2018-07-17 04:00:00+00,581,f,0,8861,3006,607180465997576,2018-07-18 05:47:50.44929+00
1027,3348,otelco,894763,2018-07-17,605,138,https://www.linkedin.com/company/1525142,Telecommunications,2018-07-17 16:54:51.641275+00,2018-07-17 16:54:51.641318+00,3274,3274,894525,2018-07-17 04:00:00+00,21,f,5,657,86,1680600785542457,2018-07-18 05:42:40.800541+00
1028,3353,ott communications,894763,2018-01-09,508,107,https://www.linkedin.com/company/1525142,Telecommunications,2018-01-09 14:33:20.91684+00,2018-01-09 14:33:20.916896+00,1884,1884,1016214,2018-07-17 04:00:00+00,0,f,0,543,170,1085578094808826,2018-07-18 05:46:20.938065+00
1029,3355,outfront media,871315,2018-07-17,17361,2088,https://www.linkedin.com/company/7844,Marketing and Advertising,2018-07-17 19:41:31.711061+00,2018-07-17 19:41:31.711086+00,3280,3280,63361,2018-07-16 04:00:00+00,593,f,593,7684,8137,145094750236,2018-07-17 05:32:55.048304+00
1030,3356,ovascience,925775,2018-07-17,2394,128,https://www.linkedin.com/company/2381283,Biotechnology,2018-07-17 16:55:25.71065+00,2018-07-17 16:55:25.710676+00,3281,3281,52996,2018-07-17 04:00:00+00,0,f,0,6692,653,186061708114123,2018-07-18 05:42:42.262704+00
1031,3359,overstock.com,90283,2018-07-17,14860,1802,https://www.linkedin.com/company/8206,Internet,2018-07-17 16:54:40.719599+00,2018-07-17 16:54:40.719626+00,3283,3283,56199,2018-07-16 04:00:00+00,0,f,0,1662947,72730,8625520535,2018-07-17 05:27:08.407184+00
1032,3360,owens & minor,893867,2018-07-17,20529,2852,https://www.linkedin.com/company/1629,Logistics and Supply Chain,2018-07-17 19:40:36.851039+00,2018-07-17 19:40:36.851086+00,3285,3285,2337410,2018-07-17 04:00:00+00,458,f,458,476,94,258749047825031,2018-07-18 05:47:48.355601+00
1033,3362,owens corning,868885,2018-07-17,56343,7750,https://www.linkedin.com/company/5313,Building Materials,2018-07-17 19:38:40.307998+00,2018-07-17 19:38:40.308048+00,3286,3286,53516,2016-05-16 04:00:00+00,3,f,0,6585,1240,179932565425843,2017-02-14 07:01:12.627185+00
1034,3365,owners direct,2275875,2018-02-17,613,108,https://www.linkedin.com/company/1281389,Internet,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,3290,3290,56047,2018-07-17 04:00:00+00,0,f,0,57237,356,136126249744470,2018-07-17 05:25:29.329536+00
1035,3368,oxiteno,900458,2018-07-17,60552,1537,https://www.linkedin.com/company/9347,Chemicals,2018-07-17 20:19:56.636126+00,2018-07-17 20:19:56.636148+00,3294,3294,900566,2018-07-17 04:00:00+00,534,f,0,7178,1768,399814386722874,2018-07-18 05:49:11.145782+00
1036,3370,paccar,58693,2018-07-17,41437,9176,https://www.linkedin.com/company/165374,Automotive,2018-07-17 16:57:03.874994+00,2018-07-17 16:57:03.87502+00,3540,3540,902002,2018-07-16 04:00:00+00,56,f,56,22831,1964,190437893123,2018-07-17 05:24:51.816907+00
1037,3373,pacific gas and electric company,868178,2018-07-17,97788,16796,https://www.linkedin.com/company/3895,Utilities,2018-07-17 19:43:23.364072+00,2018-07-17 19:43:23.364121+00,3297,3297,868441,2018-07-17 04:00:00+00,8958,f,0,160569,14870,141499489212140,2018-07-17 05:32:57.289097+00
1038,3382,palo alto networks,86156,2018-07-17,137363,5516,https://www.linkedin.com/company/30086,Computer &amp; Network Security,2018-07-17 19:42:29.108979+00,2018-07-17 19:42:29.109005+00,3305,3305,53524,2018-07-16 04:00:00+00,2826,f,2826,21453,1074,89662002710,2018-07-17 05:32:56.470078+00
1039,3383,pam transport,924871,2018-07-17,1586,808,https://www.linkedin.com/company/3977587,Transportation/Trucking/Railroad,2018-07-17 17:05:47.529986+00,2018-07-17 17:05:47.530011+00,3307,3307,53029,2018-07-17 04:00:00+00,575,f,304,10010,1679,184607114895117,2018-07-18 05:42:55.028265+00
1040,3384,pan american silver corp.,871098,2018-07-17,11089,698,https://www.linkedin.com/company/311801,Mining &amp; Metals,2018-07-17 16:55:58.6005+00,2018-07-17 16:55:58.600525+00,3308,3308,52998,2017-01-31 05:00:00+00,30,f,30,1240,194,480374182098682,2017-02-14 03:17:41.112718+00
1041,3385,pandora,58805,2018-07-17,127550,3109,https://www.linkedin.com/company/26479,Internet,2018-07-17 19:41:54.996496+00,2018-07-17 19:41:54.996551+00,3310,3310,56218,2018-07-16 04:00:00+00,1,f,0,7477759,363105,5919726343,2018-07-17 05:32:55.810589+00
1042,3400,parker hannifin,868620,2018-07-17,153769,22756,https://www.linkedin.com/company/4591,Mechanical or Industrial Engineering,2018-07-17 19:45:11.957421+00,2018-07-17 19:45:11.957446+00,3324,3324,868638,2018-07-16 04:00:00+00,828,f,828,9737,879,312857555659,2018-07-17 05:33:07.739676+00
